,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Partner,Children,Education_Level,Years_Customer,Days_Customer
207,45204,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,26,114,7,0,1,1,Undergraduate,0,32
208,72460,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,45,1047,16,0,1,0,Graduate,1,387
209,77622,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,44,714,22,0,1,2,Postgraduate,0,236
210,30732,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,34,185,13,0,1,1,Postgraduate,1,584
211,63887,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,52,1245,32,0,0,1,Graduate,2,849
212,42011,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,36,189,12,0,1,1,Graduate,1,620
213,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,576,16,0,1,1,Graduate,2,772
214,51537,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,62,1103,18,0,0,1,Graduate,2,815
215,79930,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,42,1753,17,0,1,0,Postgraduate,2,850
216,34320,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,28,17,4,0,1,1,Postgraduate,0,293
217,37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,433,23,1,0,2,Graduate,1,626
218,81975,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,52,1588,14,1,0,1,Undergraduate,1,584
219,38590,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,43,22,4,0,1,1,Graduate,1,570
220,15033,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,63,19,5,0,0,0,Graduate,0,234
221,62745,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,49,1117,29,0,1,1,Postgraduate,1,623
222,22212,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,39,69,8,0,1,1,Undergraduate,1,450
223,23661,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,32,23,5,0,1,1,Postgraduate,1,603
224,79761,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,56,605,19,0,0,1,Postgraduate,1,605
225,7500,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,41,57,11,0,0,1,Graduate,1,345
226,73455,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,46,2088,22,1,0,0,Graduate,1,404
227,64961,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,56,1009,16,0,1,1,Graduate,2,713
228,22804,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,43,26,5,0,0,1,Graduate,1,493
229,73687,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,24,1627,22,2,1,0,Graduate,1,373
230,61074,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,56,1102,31,0,1,1,Graduate,2,841
231,31686,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,50,17,6,0,1,2,Postgraduate,0,214
232,80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,1690,16,4,1,1,Graduate,1,565
233,75027,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,61,1390,21,0,1,1,Graduate,1,461
234,67546,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,2126,20,0,1,0,Postgraduate,2,827
235,65176,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,45,1531,25,0,1,1,Postgraduate,2,768
236,31160,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,39,64,7,0,0,1,Postgraduate,1,446
237,29938,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,29,26,6,0,0,1,Graduate,1,405
238,102692,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,40,1112,29,5,0,0,Graduate,1,581
239,26490,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,56,210,11,0,1,0,Undergraduate,2,805
240,75702,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,47,1148,26,0,1,2,Graduate,2,829
241,30899,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,40,33,6,0,0,1,Postgraduate,2,784
242,63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,53,1101,19,1,1,1,Postgraduate,2,781
243,45989,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,50,322,16,0,0,1,Graduate,2,775
244,18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,50,44,10,0,0,2,Graduate,1,609
245,40737,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,57,17,4,0,0,3,Postgraduate,1,481
246,15287,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,35,31,6,2,0,1,Graduate,2,787
247,69674,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,46,845,25,0,0,2,Postgraduate,1,563
248,44159,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,44,275,15,0,1,1,Postgraduate,0,172
249,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,25,4,0,1,1,Postgraduate,2,743
250,43776,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,62,275,17,1,1,2,Postgraduate,1,644
251,38179,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,48,90,11,0,1,2,Postgraduate,1,632
252,80124,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,1495,19,1,1,0,Graduate,0,163
253,38097,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,44,184,11,2,1,2,Postgraduate,2,782
254,72940,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,44,981,13,0,1,0,Graduate,1,535
255,22070,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,44,67,8,0,1,1,Graduate,1,605
256,69267,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,61,1635,14,1,0,0,Graduate,2,805
257,31788,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,31,60,10,0,0,1,Postgraduate,0,261
258,61905,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,39,231,12,0,1,1,Postgraduate,0,248
259,29315,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,54,48,10,0,1,2,Graduate,0,185
260,33378,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,51,99,9,0,0,2,Graduate,1,552
261,66313,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,51,770,23,0,1,1,Postgraduate,1,446
262,60714,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,58,957,23,1,0,0,Graduate,1,688
263,77882,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,33,818,12,0,1,0,Postgraduate,0,220
264,69867,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,28,925,17,2,0,0,Postgraduate,1,670
265,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,22,0,0,1,Postgraduate,1,594
266,24480,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,33,102,10,0,1,1,Undergraduate,1,399
267,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,576,16,0,1,1,Graduate,2,772
268,37760,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,68,317,13,0,1,0,Graduate,2,827
269,65640,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,40,461,15,0,1,1,Postgraduate,0,337
270,44319,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,39,37,7,0,1,2,Postgraduate,0,233
271,30631,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,40,70,7,0,1,1,Graduate,1,364
272,75278,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,62,930,23,0,1,0,Graduate,1,676
273,50898,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,58,859,33,0,1,2,Postgraduate,1,492
274,79946,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,48,1478,22,0,0,0,Graduate,0,1
275,35416,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,65,390,16,0,0,0,Postgraduate,1,541
276,32414,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,30,52,5,1,1,0,Undergraduate,1,608
277,38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,137,10,0,1,1,Graduate,1,344
278,82497,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,34,1919,19,1,1,0,Graduate,2,766
279,16626,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,43,68,9,0,1,2,Graduate,0,325
280,29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,25,4,0,1,2,Graduate,1,368
281,55951,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,62,1374,23,2,1,1,Postgraduate,2,835
282,35388,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,26,32,5,0,0,1,Undergraduate,1,521
283,42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,100,7,0,1,1,Postgraduate,1,692
284,68627,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,32,825,12,0,0,0,Graduate,1,370
285,57912,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,49,916,28,1,0,1,Postgraduate,0,264
286,35246,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,56,62,11,0,0,2,Graduate,0,234
287,58821,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,58,728,21,0,1,1,Undergraduate,1,361
288,46377,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,36,90,7,0,1,1,Postgraduate,0,337
289,39747,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,26,273,13,0,0,1,Graduate,0,237
290,23976,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,30,66,10,0,1,1,Graduate,1,344
291,80950,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,53,1213,23,1,1,0,Postgraduate,1,618
292,27038,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,48,107,7,1,0,0,Graduate,2,809
293,77457,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,67,1157,18,1,0,0,Graduate,0,217
294,64100,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,50,546,18,1,1,1,Postgraduate,1,423
295,42670,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,22,241,11,0,1,0,Postgraduate,1,588
296,12571,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,38,53,11,0,0,1,Graduate,0,322
297,22574,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,37,7,0,1,3,Graduate,1,404
298,70893,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,38,1508,23,0,0,0,Postgraduate,1,552
299,54198,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,48,235,16,0,1,2,Graduate,1,354
300,28839,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,58,32,7,0,1,2,Postgraduate,0,33
301,40321,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,102,8,0,1,2,Graduate,1,495
302,66503,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,29,401,15,0,0,1,Graduate,2,844
303,30833,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,63,28,6,0,1,2,Graduate,1,508
304,64795,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,43,680,21,0,1,1,Graduate,1,688
305,34421,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,40,30,4,0,1,1,Graduate,1,698
306,47025,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,49,20,4,0,0,2,Postgraduate,0,95
307,64325,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,53,1307,23,0,0,1,Postgraduate,1,522
308,40464,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,61,630,24,0,0,1,Graduate,1,400
309,62187,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,57,1283,18,0,1,0,Graduate,1,578
310,14849,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,38,65,9,0,0,1,Postgraduate,1,667
311,27255,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,30,37,5,0,1,1,Graduate,1,513
312,54432,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,64,38,5,0,1,3,Postgraduate,1,457
313,29999,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,28,160,12,0,0,1,Postgraduate,1,661
314,24072,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,31,23,4,0,0,1,Graduate,1,599
315,33996,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,25,71,6,0,0,0,Postgraduate,1,392
316,66334,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,58,1161,19,1,1,1,Postgraduate,1,642
317,35178,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,43,59,5,2,1,1,Postgraduate,1,431
318,22010,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,31,33,7,0,1,1,Graduate,1,524
319,62204,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,54,946,22,0,0,2,Graduate,2,727
320,75693,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,46,1442,22,4,0,0,Graduate,2,907
321,30675,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,42,62,5,0,1,1,Graduate,2,725
322,83003,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,49,1674,22,2,1,0,Graduate,1,643
323,68655,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,26,1538,21,0,0,0,Graduate,2,789
324,41411,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,28,139,8,0,0,0,Graduate,1,512
325,55212,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,1182,20,2,1,1,Postgraduate,2,743
326,59292,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,507,18,0,1,1,Postgraduate,1,541
327,27190,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,41,18,4,2,1,1,Undergraduate,1,478
328,82623,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,62,940,16,0,0,0,Graduate,1,421
329,44300,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,49,42,6,0,1,2,Graduate,1,531
330,84835,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,44,1190,15,1,0,0,Graduate,0,173
331,30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,43,44,8,0,0,2,Graduate,2,711
332,33181,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,38,16,4,1,1,1,Postgraduate,0,280
333,71113,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,57,835,26,0,1,1,Graduate,1,354
334,71952,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,28,1443,22,2,1,1,Graduate,1,431
335,69759,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,48,1029,18,1,0,0,Postgraduate,1,404
336,72099,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,40,1188,18,0,1,0,Graduate,2,770
337,60000,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,38,1277,24,0,0,1,Postgraduate,2,714
338,38643,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,36,49,7,0,0,2,Graduate,1,372
339,50737,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,59,99,7,1,1,1,Graduate,1,396
340,68462,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,45,1670,15,0,1,0,Postgraduate,2,724
341,65073,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,71,900,14,0,1,0,Postgraduate,1,473
342,46681,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,66,425,16,0,1,2,Postgraduate,1,483
343,78618,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,57,2153,22,1,1,0,Graduate,2,799
344,62187,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,45,636,21,0,0,1,Postgraduate,0,259
345,28442,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,36,57,10,0,1,2,Graduate,0,285
346,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,25,4,0,1,1,Postgraduate,2,743
347,51479,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,47,494,22,0,1,2,Graduate,2,708
348,54803,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,45,693,19,0,0,1,Graduate,2,837
349,79530,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,54,1348,26,0,1,0,Graduate,1,568
350,31615,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,38,51,7,0,0,1,Graduate,1,630
351,72025,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,52,1932,16,0,1,0,Graduate,2,749
352,52614,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,39,990,16,0,0,1,Postgraduate,2,1059
353,35684,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,30,5,0,1,1,Undergraduate,0,228
354,48178,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,39,254,16,0,1,2,Graduate,2,769
355,29548,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,44,29,5,1,0,1,Postgraduate,1,464
356,63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,1371,23,1,0,1,Graduate,2,755
357,38578,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,42,73,9,1,0,2,Postgraduate,1,532
358,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,120,11,0,0,2,Postgraduate,2,840
359,22585,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,44,81,5,2,0,0,Graduate,1,628
360,30279,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,25,37,5,0,0,1,Graduate,2,706
361,66426,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,53,1377,20,0,1,1,Postgraduate,1,664
362,30822,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,45,51,5,0,0,1,Graduate,1,540
363,33581,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,45,17,4,0,1,2,Postgraduate,1,492
364,19986,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,29,22,4,0,1,1,Graduate,1,387
365,27421,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,60,324,14,0,0,0,Graduate,2,724
366,35688,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,211,16,0,1,3,Undergraduate,2,836
367,36143,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,33,19,4,0,0,1,Postgraduate,0,251
368,10245,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,43,41,8,0,0,1,Graduate,1,570
369,43795,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,46,492,17,2,1,1,Postgraduate,1,416
370,63381,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,54,1005,26,0,1,1,Graduate,2,940
371,38823,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,65,114,7,0,1,1,Graduate,2,828
372,83664,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,46,1173,19,0,0,2,Postgraduate,1,488
373,90300,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,35,1738,19,1,1,0,Graduate,0,280
374,62499,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,35,222,12,0,1,1,Postgraduate,1,450
375,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,1127,16,0,0,0,Graduate,0,245
376,51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,68,209,10,0,1,0,Postgraduate,1,597
377,70777,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,46,787,23,0,1,1,Postgraduate,0,284
378,68682,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,1598,24,0,1,0,Postgraduate,1,544
379,43824,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,43,186,12,0,1,2,Graduate,2,812
380,15345,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,30,47,6,1,1,1,Graduate,2,827
381,23442,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,27,27,5,0,0,1,Graduate,2,712
382,14515,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,34,96,11,1,1,1,Undergraduate,2,816
383,31395,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,58,64,10,0,0,2,Undergraduate,1,623
384,75276,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,49,1040,23,0,1,0,Graduate,2,800
385,42373,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,40,163,13,0,0,2,Graduate,1,478
386,30507,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,54,343,11,0,1,0,Graduate,1,398
387,55521,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,59,446,24,2,0,3,Postgraduate,1,410
388,48006,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,49,41,5,0,1,2,Graduate,0,91
389,27213,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,42,70,9,1,0,1,Postgraduate,2,828
390,65808,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,43,272,14,0,0,2,Postgraduate,0,190
391,30351,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,40,46,6,0,1,1,Postgraduate,1,548
392,50437,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,51,490,19,0,1,2,Graduate,2,780
393,23616,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,32,79,8,1,0,1,Undergraduate,2,749
394,53858,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,38,915,17,0,1,1,Graduate,2,816
395,66465,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,59,1485,35,1,1,1,Postgraduate,1,616
396,46923,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,27,369,16,0,0,1,Graduate,2,836
397,75072,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,52,1073,19,0,1,1,Graduate,1,682
398,75865,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,71,1242,19,0,1,0,Postgraduate,0,250
399,19789,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,39,78,9,1,1,1,Undergraduate,1,381
400,80134,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,20,1378,21,4,1,0,Graduate,0,295
401,91065,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,33,1474,26,3,0,0,Graduate,1,652
402,49505,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,43,751,29,0,1,2,Postgraduate,1,582
403,37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,48,7,0,1,1,Postgraduate,0,184
404,30096,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,31,45,6,0,1,1,Graduate,0,198
405,18492,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,32,10,4,0,1,1,Postgraduate,0,214
406,82584,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,40,1435,16,3,1,0,Postgraduate,1,609
407,93027,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,73,2119,22,1,1,0,Postgraduate,1,602
408,48686,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,61,20,4,0,1,3,Graduate,1,603
409,92910,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,28,1795,27,3,1,0,Graduate,0,226
410,75433,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,25,1188,19,2,1,1,Graduate,0,216
411,10404,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,25,43,7,0,1,1,Undergraduate,0,245
412,61314,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,46,1008,24,0,1,1,Graduate,1,590
413,84865,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,1,53,1688,16,5,0,0,Postgraduate,1,457
414,42387,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,25,684,21,0,1,1,Graduate,2,768
415,67309,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,47,1082,39,0,1,2,Undergraduate,1,682
416,75236,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,50,1068,25,0,1,1,Graduate,1,376
417,30015,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,44,57,7,0,0,1,Graduate,0,307
